0.06	-0.0633767
0.12	-0.126602
0.18	-0.185851
0.24	-0.237704
0.3	-0.279449
0.36	-0.309286
0.42	-0.326429
0.48	-0.331082
0.54	-0.324322
0.6	-0.307898
0.66	-0.283988
0.72	-0.254953
0.78	-0.2231
0.84	-0.190502
0.9	-0.158871
0.96	-0.129496
1.02	-0.103226
1.08	-0.0805134
1.14	-0.061472
1.2	-0.0459598
1.26	-0.0336599
1.32	-0.0241547
1.38	-0.0169886
1.44	-0.0117132
1.5	-0.00791861
1.56	-0.00524994
1.62	-0.00341402
1.68	-0.00217797
1.74	-0.00136325
1.8	-0.000837334
1.86	-0.000504746
1.92	-0.000298643
1.98	-0.000173455
2.04	-9.8906e-05
2.1	-5.53741e-05
2.16	-3.04426e-05
2.22	-1.64358e-05
2.28	-8.71509e-06
2.34	-4.53908e-06
2.4	-2.32229e-06
2.46	-1.16722e-06
2.52	-5.76393e-07
2.58	-2.7967e-07
2.64	-1.33344e-07
2.7	-6.24787e-08
2.76	-2.87713e-08
2.82	-1.30223e-08
2.88	-5.79367e-09
2.94	-2.53389e-09
3	-1.08949e-09
3.06	-4.6057e-10
3.12	-1.91441e-10
3.18	-7.82481e-11
3.24	-3.14517e-11
3.3	-1.24331e-11
3.36	-4.83405e-12
3.42	-1.84874e-12
3.48	-6.95559e-13
3.54	-2.57598e-13
3.6	-9.4276e-14
3.66	-3.50998e-14
3.72	-1.60734e-14
3.78	0
3.84	0
3.9	0
3.96	0
4.02	0
4.08	0
4.14	0
4.2	0
4.26	0
4.32	0
4.38	0
4.44	0
4.5	0
4.56	0
4.62	0
4.68	0
4.74	0
4.8	0
4.86	0
4.92	0
4.98	0
5.04	0
5.1	0
5.16	0
5.22	0
5.28	0
5.34	0
5.4	0
5.46	0
5.52	0
5.58	0
5.64	0
5.7	0
5.76	0
5.82	0
5.88	0
5.94	0
6	0
6.06	0
6.12	0
6.18	0
6.24	0
6.3	0
6.36	0
6.42	0
6.48	0
6.54	0
6.6	0
6.66	0
6.72	0
6.78	0
6.84	0
6.9	0
6.96	0
7.02	0
7.08	0
7.14	0
7.2	0
7.26	0
7.32	0
7.38	0
7.44	0
7.5	0
7.56	0
7.62	0
7.68	0
7.74	0
7.8	0
7.86	0
7.92	0
7.98	0
8.04	0
8.1	0
8.16	0
8.22	0
8.28	0
8.34	0
8.4	0
8.46	0
8.52	0
8.58	0
8.64	0
8.7	0
8.76	0
8.82	0
8.88	0
8.94	0
9	0
9.06	0
9.12	0
9.18	0
9.24	0
9.3	0
9.36	0
9.42	0
9.48	0
9.54	0
9.6	0
9.66	0
9.72	0
9.78	0
9.84	0
9.9	0
9.96	0
10.02	0
10.08	0
10.14	0
10.2	0
10.26	0
10.32	0
10.38	0
10.44	0
10.5	0
10.56	0
10.62	0
10.68	0
10.74	0
10.8	0
10.86	0
10.92	0
10.98	0
11.04	0
11.1	0
11.16	0
11.22	0
11.28	0
11.34	0
11.4	0
11.46	0
11.52	0
11.58	0
11.64	0
11.7	0
11.76	0
11.82	0
11.88	0
11.94	0
12	0
12.06	0
12.12	0
12.18	0
12.24	0
12.3	0
12.36	0
12.42	0
12.48	0
12.54	0
12.6	0
12.66	0
12.72	0
12.78	0
12.84	0
12.9	0
12.96	0
13.02	0
13.08	0
13.14	0
13.2	0
13.26	0
13.32	0
13.38	0
13.44	0
13.5	0
13.56	0
13.62	0
13.68	0
13.74	0
13.8	0
13.86	0
13.92	0
13.98	0
14.04	0
14.1	0
14.16	0
14.22	0
14.28	0
14.34	0
14.4	0
14.46	0
14.52	0
14.58	0
14.64	0
14.7	0
14.76	0
14.82	0
14.88	0
14.94	0
15	0
15.06	0
15.12	0
15.18	0
15.24	0
15.3	0
15.36	0
15.42	0
15.48	0
15.54	0
15.6	0
15.66	0
15.72	0
15.78	0
15.84	0
15.9	0
15.96	0
16.02	0
16.08	0
16.14	0
16.2	0
16.26	0
16.32	0
16.38	0
16.44	0
16.5	0
16.56	0
16.62	0
16.68	0
16.74	0
16.8	0
16.86	0
16.92	0
16.98	0
17.04	0
17.1	0
17.16	0
17.22	0
17.28	0
17.34	0
17.4	0
17.46	0
17.52	0
17.58	0
17.64	0
17.7	0
17.76	0
17.82	0
17.88	0
17.94	0
18	0
18.06	0
18.12	0
18.18	0
18.24	0
18.3	0
18.36	0
18.42	0
18.48	0
18.54	0
18.6	0
18.66	0
18.72	0
18.78	0
18.84	0
18.9	0
18.96	0
19.02	0
19.08	0
19.14	0
19.2	0
19.26	0
19.32	0
19.38	0
19.44	0
19.5	0
19.56	0
19.62	0
19.68	0
19.74	0
19.8	0
19.86	0
19.92	0
19.98	0
20.04	0
20.1	0
20.16	0
20.22	0
20.28	0
20.34	0
20.4	0
20.46	0
20.52	0
20.58	0
20.64	0
20.7	0
20.76	0
20.82	0
20.88	0
20.94	0
21	0
21.06	0
21.12	0
21.18	0
21.24	0
21.3	0
21.36	0
21.42	0
21.48	0
21.54	0
21.6	0
21.66	0
21.72	0
21.78	0
21.84	0
21.9	0
21.96	0
22.02	0
22.08	0
22.14	0
22.2	0
22.26	0
22.32	0
22.38	0
22.44	0
22.5	0
22.56	0
22.62	0
22.68	0
22.74	0
22.8	0
22.86	0
22.92	0
22.98	0
23.04	0
23.1	0
23.16	0
23.22	0
23.28	0
23.34	0
23.4	0
23.46	0
23.52	0
23.58	0
23.64	0
23.7	0
23.76	0
23.82	0
23.88	0
23.94	0
24	0
24.06	0
24.12	0
24.18	0
24.24	0
24.3	0
24.36	0
24.42	0
24.48	0
24.54	0
24.6	0
24.66	0
24.72	0
24.78	0
24.84	0
24.9	0
24.96	0
25.02	0
25.08	0
25.14	0
25.2	0
25.26	0
25.32	0
25.38	0
25.44	0
25.5	0
25.56	0
25.62	0
25.68	0
25.74	0
25.8	0
25.86	0
25.92	0
25.98	0
26.04	0
26.1	0
26.16	0
26.22	0
26.28	0
26.34	0
26.4	0
26.46	0
26.52	0
26.58	0
26.64	0
26.7	0
26.76	0
26.82	0
26.88	0
26.94	0
27	0
27.06	0
27.12	0
27.18	0
27.24	0
27.3	0
27.36	0
27.42	0
27.48	0
27.54	0
27.6	0
27.66	0
27.72	0
27.78	0
27.84	0
27.9	0
27.96	0
28.02	0
28.08	0
28.14	0
28.2	0
28.26	0
28.32	0
28.38	0
28.44	0
28.5	0
28.56	0
28.62	0
28.68	0
28.74	0
28.8	0
28.86	0
28.92	0
28.98	0
29.04	0
29.1	0
29.16	0
29.22	0
29.28	0
29.34	0
29.4	0
29.46	0
29.52	0
29.58	0
29.64	0
29.7	0
29.76	0
29.82	0
29.88	0
29.94	0
30	0
30.06	0
30.12	0
30.18	0
30.24	0
30.3	0
30.36	0
30.42	0
30.48	0
30.54	0
30.6	0
30.66	0
30.72	0
30.78	0
30.84	0
30.9	0
30.96	0
31.02	0
31.08	0
31.14	0
31.2	0
31.26	0
31.32	0
31.38	0
31.44	0
31.5	0
31.56	0
31.62	0
31.68	0
31.74	0
31.8	0
31.86	0
31.92	0
31.98	0
32.04	0
32.1	0
32.16	0
32.22	0
32.28	0
32.34	0
32.4	0
32.46	0
32.52	0
32.58	0
32.64	0
32.7	0
32.76	0
32.82	0
32.88	0
32.94	0
33	0
33.06	0
33.12	0
33.18	0
33.24	0
33.3	0
33.36	0
33.42	0
33.48	0
33.54	0
33.6	0
33.66	0
33.72	0
33.78	0
33.84	0
33.9	0
33.96	0
34.02	0
34.08	0
34.14	0
34.2	0
34.26	0
34.32	0
34.38	0
34.44	0
34.5	0
34.56	0
34.62	0
34.68	0
34.74	0
34.8	0
34.86	0
34.92	0
34.98	0
35.04	0
35.1	0
35.16	0
35.22	0
35.28	0
35.34	0
35.4	0
35.46	0
35.52	0
35.58	0
35.64	0
35.7	0
35.76	0
35.82	0
35.88	0
35.94	0
36	0
36.06	0
36.12	0
36.18	0
36.24	0
36.3	0
36.36	0
36.42	0
36.48	0
36.54	0
36.6	0
36.66	0
36.72	0
36.78	0
36.84	0
36.9	0
36.96	0
37.02	0
37.08	0
37.14	0
37.2	0
37.26	0
37.32	0
37.38	0
37.44	0
37.5	0
37.56	0
37.62	0
37.68	0
37.74	0
37.8	0
37.86	0
37.92	0
37.98	0
38.04	0
38.1	0
38.16	0
38.22	0
38.28	0
38.34	0
38.4	0
38.46	0
38.52	0
38.58	0
38.64	0
38.7	0
38.76	0
38.82	0
38.88	0
38.94	0
39	0
39.06	0
39.12	0
