0.06	-0.00777108
0.12	-0.0159461
0.18	-0.0244716
0.24	-0.0332909
0.3	-0.042344
0.36	-0.0515688
0.42	-0.0609013
0.48	-0.0702766
0.54	-0.0796295
0.6	-0.0888948
0.66	-0.0980088
0.72	-0.106909
0.78	-0.115535
0.84	-0.123831
0.9	-0.131742
0.96	-0.139218
1.02	-0.146214
1.08	-0.15269
1.14	-0.158609
1.2	-0.163941
1.26	-0.168661
1.32	-0.172751
1.38	-0.176195
1.44	-0.178987
1.5	-0.181124
1.56	-0.182608
1.62	-0.183448
1.68	-0.183656
1.74	-0.18325
1.8	-0.182251
1.86	-0.180685
1.92	-0.178581
1.98	-0.175971
2.04	-0.172889
2.1	-0.169372
2.16	-0.165458
2.22	-0.161186
2.28	-0.156597
2.34	-0.151731
2.4	-0.146627
2.46	-0.141327
2.52	-0.135869
2.58	-0.13029
2.64	-0.124629
2.7	-0.118918
2.76	-0.113191
2.82	-0.10748
2.88	-0.101812
2.94	-0.0962147
3	-0.0907109
3.06	-0.0853226
3.12	-0.0800687
3.18	-0.074966
3.24	-0.0700287
3.3	-0.0652686
3.36	-0.0606955
3.42	-0.0563169
3.48	-0.0521383
3.54	-0.0481634
3.6	-0.0443941
3.66	-0.0408306
3.72	-0.0374718
3.78	-0.0343151
3.84	-0.0313569
3.9	-0.0285926
3.96	-0.0260165
4.02	-0.0236224
4.08	-0.0214034
4.14	-0.0193521
4.2	-0.0174609
4.26	-0.0157216
4.32	-0.0141262
4.38	-0.0126665
4.44	-0.0113342
4.5	-0.0101212
4.56	-0.00901945
4.62	-0.00802126
4.68	-0.00711901
4.74	-0.00630542
4.8	-0.0055735
4.86	-0.00491659
4.92	-0.00432838
4.98	-0.00380288
5.04	-0.00333449
5.1	-0.00291794
5.16	-0.00254834
5.22	-0.00222112
5.28	-0.00193207
5.34	-0.00167731
5.4	-0.00145326
5.46	-0.00125666
5.52	-0.00108451
5.58	-0.0009341
5.64	-0.000802973
5.7	-0.000688902
5.76	-0.00058988
5.82	-0.000504105
5.88	-0.000429963
5.94	-0.000366011
6	-0.000310966
6.06	-0.000263687
6.12	-0.000223163
6.18	-0.000188502
6.24	-0.000158916
6.3	-0.000133716
6.36	-0.000112295
6.42	-9.41237e-05
6.48	-7.87416e-05
6.54	-6.57468e-05
6.6	-5.47914e-05
6.66	-4.55741e-05
6.72	-3.78348e-05
6.78	-3.13498e-05
6.84	-2.59269e-05
6.9	-2.14011e-05
6.96	-1.76317e-05
7.02	-1.44986e-05
7.08	-1.18996e-05
7.14	-9.74793e-06
7.2	-7.97019e-06
7.26	-6.50432e-06
7.32	-5.29801e-06
7.38	-4.30726e-06
7.44	-3.49518e-06
7.5	-2.83085e-06
7.56	-2.28847e-06
7.62	-1.84652e-06
7.68	-1.48711e-06
7.74	-1.19541e-06
7.8	-9.59121e-07
7.86	-7.68093e-07
7.92	-6.13957e-07
7.98	-4.89833e-07
8.04	-3.90071e-07
8.1	-3.10045e-07
8.16	-2.45976e-07
8.22	-1.94782e-07
8.28	-1.53955e-07
8.34	-1.21458e-07
8.4	-9.5642e-08
8.46	-7.51728e-08
8.52	-5.89743e-08
8.58	-4.61802e-08
8.64	-3.60945e-08
8.7	-2.8159e-08
8.76	-2.19273e-08
8.82	-1.70431e-08
8.88	-1.32222e-08
8.94	-1.02389e-08
9	-7.91399e-09
9.06	-6.10568e-09
9.12	-4.70184e-09
9.18	-3.61407e-09
9.24	-2.77283e-09
9.3	-2.12347e-09
9.36	-1.62317e-09
9.42	-1.23846e-09
9.48	-9.43186e-10
9.54	-7.16987e-10
9.6	-5.44031e-10
9.66	-4.12037e-10
9.72	-3.11492e-10
9.78	-2.35049e-10
9.84	-1.7704e-10
9.9	-1.33102e-10
9.96	-9.98847e-11
10.02	-7.48195e-11
10.08	-5.59414e-11
